3,"[0.1798300694852977, 0.23816654454713054, 0.2819164573564834, 0.32584112105071744, 0.3678036730802854, 0.4039921618693138, 0.43997352611751683, 0.4754822086937391, 0.5068359286682353, 0.5371244783614781, 0.5671641440931103, 0.5940089479391034, 0.6193517614970003, 0.644493238227389, 0.6672258132476748, 0.6882711289163694, 0.7090461168608861, 0.7280686389264457, 0.7454592854153165, 0.7624773225835916, 0.7782190371436548, 0.7925106660848458, 0.8063753324682613, 0.819317342036096, 0.8310240914215351, 0.8422844228853857, 0.8528780208137828, 0.8624601717884085, 0.8716034694625762, 0.8802506069862285, 0.888107694466174, 0.8955453641087269, 0.9026076624261141, 0.9090497293759509, 0.915115666271414, 0.920892929045711, 0.9261851615848602, 0.9311531032695519, 0.9358907585222426, 0.9402465710511779, 0.944319828443776, 0.9482109840611211, 0.9517988129473703, 0.9551509798392764, 0.9583459132050096, 0.9613109401915744, 0.9640756549020374, 0.9666905283209745, 0.9691341437573028, 0.9714033375739265, 0.9735455605338763, 0.975549764530106, 0.9774070026096803, 0.9791566931878399, 0.9807928257298864, 0.9823083460309882, 0.9837324828544346, 0.9850536597182857, 0.98628319227965, 0.987432305677008, 0.9885010439836464, 0.9894794226282044, 0.990400843932307, 0.991241298674471, 0.9920374208010443, 0.9927664109719423, 0.9934296795353975, 0.9940491415637298, 0.9946229995786949, 0.9951454010221014, 0.9956221287735151, 0.9960660937775592, 0.9964607397257592, 0.996833760081126, 0.9971810533507269, 0.9974792599593899, 0.9977526586593621, 0.9980125756720093, 0.9982421953803075, 0.9984381771548526, 0.9986242943159501, 0.9988000209709711, 0.9989443660149464, 0.999079782028719, 0.9992055857238987, 0.9993063046188961, 0.9994058735806628, 0.9994876592173109, 0.9995538376371759, 0.9996143530123673, 0.9996802900487508, 0.9997264386216711, 0.9997657300685692, 0.9997991916261626, 0.9998303354900222, 0.9998585948035426, 0.9998755902335362, 0.9999014565595922, 0.999919299550205, 0.9999244150373443, 0.9999384711034176, 0.9999434710473079, 0.9999514178066854, 0.9999500945183672, 0.999957513456723, 0.9999564307470995, 0.9999475845269314, 0.9999638410696803, 0.9999547803590221, 0.9999512730063144, 0.9999468604140169, 0.9999488222015626, 0.9999512111413725, 0.9999459249441587, 0.9999437048699232, 0.9999411358548338, 0.9999363342405523, 0.9999427408507949, 0.9999355788323243, 0.9999304707717424, 0.999929570578711, 0.9999303580629226, 0.9999245210847665, 0.9999305992965372, 0.9999362256710571, 0.9999299472738967, 0.9999299811372672, 0.99992759180578, 0.9999258878571282, 0.9999282986471306, 0.9999315866717554, 0.9999241109462367, 0.9999326143054398, 0.9999324489132126, 0.9999276073980906, 0.9999327228710468, 0.9999353664084356, 0.999940324499519, 0.9999351283449038, 0.9999307595502707, 0.9999442091528603, 0.9999477617815217, 0.9999359308356235, 0.9999479978670068, 0.9999489083831788, 0.9999458545714328, 0.9999526976550936, 0.9999561099019924, 0.9999585488182383, 0.9999588874082825]"
2,"[0.2604673755472345, 0.32086406222248515, 0.3704475855521864, 0.4217115908242452, 0.46764624887059675, 0.5100623752212347, 0.5533798155893581, 0.5919098810055405, 0.6282339916904904, 0.6640889358722549, 0.6956676139324621, 0.7257033907673935, 0.7543773464413507, 0.7794665338537453, 0.8033689619456806, 0.8254824334614514, 0.8447582015523198, 0.8630481063096783, 0.8794765251500721, 0.8937742470209704, 0.9072260988344829, 0.9189671770052953, 0.929180470145341, 0.9386878249210574, 0.9467381963043678, 0.9537868365128257, 0.9602244308383515, 0.9655269799826612, 0.9702179913555746, 0.9743890294032425, 0.977760599105242, 0.9807728829091512, 0.9833782918467431, 0.9854562445946023, 0.9873402187102405, 0.9889171353646514, 0.9901761241469058, 0.991353359068278, 0.9922877030210075, 0.9930680657830204, 0.9938070408743924, 0.9943843922939375, 0.994889680172682, 0.9953888613352294, 0.9957654054560537, 0.9961323431556338, 0.9964874095851449, 0.9967591402509189, 0.9970520502460554, 0.9973213752322877, 0.9975403838393818, 0.9977944313066406, 0.9979958116527472, 0.9981805071992993, 0.9983870798698598, 0.9985536815709394, 0.9987111508733202, 0.9988730550778697, 0.9989929131336966, 0.9991292647699365, 0.9992605554474915, 0.9993484790832204, 0.9994395519989625, 0.9995356790809717, 0.9995876189294829, 0.9996593642749987, 0.9997190701276861, 0.9997632237560805, 0.9998103122107986, 0.9998389225539107, 0.9998654726567583, 0.9998810512884692, 0.9999086833228772, 0.9999092919961486, 0.9999328502419479, 0.9999408496205976, 0.9999354343796525, 0.9999459338218559, 0.9999462664091823, 0.9999441704766713, 0.9999525210989496, 0.9999519287596228, 0.9999542262143657, 0.9999537375425246, 0.9999513418951, 0.9999602012519748, 0.9999606738696362, 0.999958403344895, 0.9999717131724176, 0.9999717632046755, 0.9999697981477191, 0.9999781121102852, 0.9999594948515816, 0.9999783081449483, 0.9999811696546584, 0.9999853735169506, 0.9999903773176676, 0.9999919252121522, 0.999988688778462, 0.9999913647006915, 0.9999833457969298, 0.9999952246693959, 0.9999982875769818, 1.000002266378292, 1.0000047981899896, 1.000007265708846, 1.0000021707449485, 0.9999957934270138, 1.0000027178745412, 0.9999932756354075, 0.9999938579950962, 1.000011900559883, 0.999992164761338, 1.000009225413366, 0.9999918353097259, 1.0000054364797086, 0.9999997754013572, 0.9999941593904281, 1.0000057835147969, 0.9999946386848472, 0.9999916153105425, 1.000000370182002, 1.0000003088460756, 0.9999931960542234, 0.9999982877496101, 1.0000068650289782, 1.0000010057273607, 0.9999946236271272, 0.9999962750165475, 0.9999935698013345, 0.9999990689653071, 0.9999993476085347, 1.0000030713271648, 0.999992721369728, 0.9999940293347724, 1.0000034577284425, 1.0000048561734383, 0.9999979420422297, 0.9999979433785835, 0.9999954088321049, 0.9999956424851194, 1.000000077334423, 1.000004387759612, 0.9999953352469128, 1.0000001924085997, 0.9999871308234765, 0.9999946758989322, 1.0000056743043182, 1.0000040675307664, 0.9999839455836584]"
4,"[0.032365126988758416, 0.04728773457977919, 0.05977676698050447, 0.07283259925585643, 0.08654760336703225, 0.0989815880297038, 0.11136804178513572, 0.12475876598584817, 0.13754058168533104, 0.14969235446841306, 0.16259439004434695, 0.17541656060920688, 0.18736530937118703, 0.1996441692106751, 0.2121864071256581, 0.22387640639828213, 0.2354932146405749, 0.24751223032147807, 0.2588545117235619, 0.2698163436414955, 0.281161655932372, 0.2920709499455495, 0.30241471305265527, 0.31302005852256537, 0.32342831094752517, 0.33319878336387365, 0.3430580450306485, 0.35292624518810234, 0.3621801440968856, 0.37132720254609736, 0.3806272425847831, 0.3894270792939684, 0.3979280176863496, 0.4066465712319091, 0.41503790229953846, 0.422987869657636, 0.43112444855991583, 0.43913354323368736, 0.44663877558657905, 0.4542124550528677, 0.4618396869049893, 0.4689965867016779, 0.4760676810760571, 0.48329929243518693, 0.4901742709195389, 0.49681783218769887, 0.5036485863436581, 0.5102756656673815, 0.5165774827129269, 0.5230117171098385, 0.5293957616890198, 0.5354318743120654, 0.5415039941887365, 0.5476362930154048, 0.5534564813127362, 0.5592032880628435, 0.5650769830856133, 0.5707139430138418, 0.5761852383603491, 0.5817954024151996, 0.5872639385592122, 0.5925085872318503, 0.5978568313747223, 0.6031600273265572, 0.6082037180999721, 0.6133057582494806, 0.6184404621901582, 0.6233309850537225, 0.6281883768519454, 0.6331506333904566, 0.6379064023456533, 0.6425515640270719, 0.6473203543768209, 0.6519630448661062, 0.6564191662430465, 0.6609890119499472, 0.6655156274735041, 0.6698257314399315, 0.6741915362822244, 0.6785937660516633, 0.6827788586472954, 0.6869469059635454, 0.6912136244959339, 0.6953012823036387, 0.6992933999913103, 0.7034028497683333, 0.7073983837358266, 0.7112357760174709, 0.7151815445611949, 0.7190930885482906, 0.7228020731608973, 0.7265755657417879, 0.7303836919413428, 0.7339976270192137, 0.7376025710704334, 0.7412910593270127, 0.744829158757002, 0.7482773375832539, 0.7518359288942484, 0.7553006871405262, 0.7586186887789532, 0.7620291848814458, 0.7654235994851954, 0.7686395431203706, 0.771896222808372, 0.7751985409169303, 0.7783318002974966, 0.7814420086133899, 0.7846340576400778, 0.7877080784101491, 0.7906874902769064, 0.7937648571444038, 0.796769011218221, 0.7996419668202879, 0.802585723603616, 0.8055200027821612, 0.8083036717910979, 0.8111129982511175, 0.8139640229730912, 0.8166775227808013, 0.8193633761597772, 0.8221134800026667, 0.824767180184204, 0.8273377085830576, 0.8299742820697215, 0.8325681466710501, 0.8350469166305353, 0.8375667120876347, 0.8400916432766863, 0.8424891970247024, 0.8448977419976874, 0.847338689348464, 0.8496689669374654, 0.8519711835443474, 0.8543246995803891, 0.8565907626601468, 0.8587905773036713, 0.8610425860832894, 0.8632532530166723, 0.8653722905285236, 0.8675273817841718, 0.8696579421297845, 0.8717014438523312, 0.8737510776184502, 0.8758269147730582, 0.8778060825331397, 0.8797599831607297, 0.8817545011675714, 0.8836674633989855, 0.8855343188990243]"
