qutrits,time,fid
2,15.0,0.3255774903206454
2,1500.0,1.0000051562101744
2,756.7567567567567,0.9999911126661516
2,385.1351351351351,0.9999489363181284
2,199.32432432432432,0.9946415950199692
2,107.16216216216216,0.9397361385111128
2,61.08108108108108,0.783977591834175
2,83.37837837837837,0.8856412355871263
2,95.27027027027026,0.9158127177947104
2,89.32432432432432,0.9025345265897176
2,86.35135135135135,0.8948318437420538
2,87.83783783783784,0.8988407263603989
2,87.83783783783784,0.8988407263603989
2,89.32432432432432,0.9025345265897176
3,15.0,0.161595431406647
3,1500.0,0.98685523244634
3,756.7567567567567,0.8920485838223087
3,1128.3783783783783,0.958765902740574
3,942.5675675675676,0.9319943737422712
3,848.9189189189188,0.9137779226382492
3,802.8378378378378,0.9034084389536848
3,779.0540540540541,0.8976701650399443
3,790.9459459459459,0.9005903558902004
3,785.0,0.8991356143117316
3,787.9729729729729,0.8998644213747157
3,789.4594594594594,0.9002284331924726
3,787.9729729729729,0.8998644213747157
3,789.4594594594594,0.9002284331924726
2,15.0,0.3253331292274836
2,1500.0,0.9992863529584508
2,756.7567567567567,1.000258403209371
2,385.1351351351351,0.999728994564162
2,199.32432432432432,0.994627481435578
2,107.16216216216216,0.939488223465688
2,61.08108108108108,0.7836660090211088
2,83.37837837837837,0.885369030062132
2,95.27027027027026,0.9155573276742144
2,89.32432432432432,0.9022689760491532
2,86.35135135135135,0.8946325879821071
2,87.83783783783784,0.8985656792387692
3,15.0,0.16151773705727968
3,1500.0,0.9868826817359695
3,756.7567567567567,0.8918489882148429
3,1128.3783783783783,0.9583951798238776
3,942.5675675675675,0.9322313980956924
3,848.9189189189188,0.9141336531907597
3,802.8378378378378,0.9034808241017358
3,779.0540540540541,0.8976194060284165
3,790.9459459459459,0.9006006950791602
3,785.0,0.8990961902956249
3,787.9729729729729,0.899870276520815
3,789.4594594594594,0.900241894611889
